,Tipo,Calendario,Clasificacion,Anio_prueba,Nombre_Colegio,Municipio,Departamento
236,NO OFICIAL,B,C,2018,COLEGIO SAN IGNACIO DE LOYOLA,CALI,VALLE DEL CAUCA
237,NO OFICIAL,B,A+,2018,COL MAYOR SANTIAGO DE CALI,CALI,VALLE DEL CAUCA
238,NO OFICIAL,B,C,2018,FUNDACION EDUCATIVA JOSE ANGEL HERRERA MORA,CALI,VALLE DEL CAUCA
239,NO OFICIAL,B,A,2018,FUND COL SANTA ISABEL DE HUNGRIA - CIUDAD 2000,CALI,VALLE DEL CAUCA
240,NO OFICIAL,B,A+,2018,LICEO BELLA SUIZA,CALI,VALLE DEL CAUCA
241,NO OFICIAL,B,A+,2018,COL NTRA SRA DE LA ANUNCIACION,CALI,VALLE DEL CAUCA
242,NO OFICIAL,B,A+,2018,COLEGIO MAYOR ALFEREZ REAL,CALI,VALLE DEL CAUCA
243,NO OFICIAL,B,A+,2018,COL. COMFANDI CALIPSO,CALI,VALLE DEL CAUCA
244,NO OFICIAL,B,A+,2018,COLEGIO  DE NUESTRA SEÑORA DE CHIQUINQUIRA,CALI,VALLE DEL CAUCA
245,NO OFICIAL,B,A+,2018,GIMN LOS FARALLONES,CALI,VALLE DEL CAUCA
246,NO OFICIAL,B,A+,2018,COLEGIO LOS ANGELES SAN FERNANDO,CALI,VALLE DEL CAUCA
247,NO OFICIAL,B,A+,2018,COLEGIO BILINGUE DIANA OESE,CALI,VALLE DEL CAUCA
248,NO OFICIAL,B,A+,2018,COLEGIO SAN FRANCISCO DE ASIS,CALI,VALLE DEL CAUCA
249,NO OFICIAL,B,A+,2018,COLEGIO NUEVO CAMBRIDGE,CALI,VALLE DEL CAUCA
250,NO OFICIAL,B,A+,2018,CORPORACIÓN CULTURAL COLEGIO ALEMÁN,CALI,VALLE DEL CAUCA
251,NO OFICIAL,B,A,2018,COLEGIO SAN FRANCISCO JAVIER,CALI,VALLE DEL CAUCA
252,NO OFICIAL,B,A+,2018,COL BERCHMANS,CALI,VALLE DEL CAUCA
253,NO OFICIAL,B,A,2018,COLEGIO EL CARMELO,CALI,VALLE DEL CAUCA
254,NO OFICIAL,B,A,2018,COL COOMEVA,CALI,VALLE DEL CAUCA
255,NO OFICIAL,B,A,2018,ACADEMIA GENERAL JOSE MARIA CABAL,CALI,VALLE DEL CAUCA
256,NO OFICIAL,B,A+,2018,COLEGIO FRANCISCANO  PÍO XII,CALI,VALLE DEL CAUCA
257,NO OFICIAL,B,B,2018,COLEGIO ECOLOGICO SCOUTS,CALI,VALLE DEL CAUCA
258,NO OFICIAL,B,B,2018,COL DE LA SANTÍSIMA TRINIDAD,CALI,VALLE DEL CAUCA
259,NO OFICIAL,B,A+,2018,COLEGIO INGLES DE LOS ANDES,CALI,VALLE DEL CAUCA
260,NO OFICIAL,B,A,2018,COLEGIO MAYOR SAN ANTONIO DE PADUA,CALI,VALLE DEL CAUCA
261,NO OFICIAL,B,C,2018,INSTITUTO EDUCATIVO GALILEO GALILEI,CALI,VALLE DEL CAUCA
262,NO OFICIAL,B,A+,2018,COLEGIO LEON DE GREIFF,CALI,VALLE DEL CAUCA
263,NO OFICIAL,B,A+,2018,INSTITUTO BILINGUE AGORA,CALI,VALLE DEL CAUCA
264,NO OFICIAL,B,B,2018,COL. TEC. COMERCIAL SANTA MARIA GORETTY,CALI,VALLE DEL CAUCA
265,NO OFICIAL,B,B,2018,COLEGIO PARROQUIAL NUESTRA SEÑORA DE LOS ANDES,CALI,VALLE DEL CAUCA
266,NO OFICIAL,B,A+,2018,COL DE LA SAGRADA FAMILIA,CALI,VALLE DEL CAUCA
267,NO OFICIAL,B,A+,2018,COLEGIO COLOMBO BRITÁNICO,CALI,VALLE DEL CAUCA
268,NO OFICIAL,B,A+,2018,ASPAEN - GIMNASIO LOS ALCAZARES,SABANETA,ANTIOQUIA
269,NO OFICIAL,B,A+,2018,COLEGIO GIMNASIO VERMONT,RETIRO,ANTIOQUIA
270,NO OFICIAL,B,A+,2018,COLEGIO CANADIENSE,LA ESTRELLA,ANTIOQUIA
271,NO OFICIAL,B,A+,2018,CORPORACION COLEGIO CUMBRES,ENVIGADO,ANTIOQUIA
272,NO OFICIAL,B,A+,2018,COLEGIO CRISTOBAL COLON THE COLUMBUS SCHOOL,ENVIGADO,ANTIOQUIA
273,NO OFICIAL,B,A+,2018,COLEGIO LEONARDO DA VINCI,ENVIGADO,ANTIOQUIA
274,NO OFICIAL,B,A+,2018,COLEGIO SAGRADO CORAZON MONTEMAYOR,ENVIGADO,ANTIOQUIA
275,NO OFICIAL,B,A+,2018,EL NUEVO COL THE NEW SCHOOL,MEDELLÍN,ANTIOQUIA
276,NO OFICIAL,B,A+,2018,COL MARYMOUNT,MEDELLÍN,ANTIOQUIA
277,NO OFICIAL,B,A+,2018,COL GIMN LOS PINARES,MEDELLÍN,ANTIOQUIA
278,NO OFICIAL,B,A+,2018,COL MONTESSORI,MEDELLÍN,ANTIOQUIA
279,OFICIAL,A,D,2018,I. E. LA INMACULADA,TARAZÁ,ANTIOQUIA
280,OFICIAL,A,B,2018,INST EDUCATIVA COL NUESTRA SEÑORA DEL ROSARIO,CÁCHIRA,NORTE DE SANTANDER
281,OFICIAL,A,C,2018,INSTITUCION EDUCATIVA SIMON BOLIVAR,MALAMBO,ATLÁNTICO
282,OFICIAL,A,B,2018,I. E. JOSE MARIA MUÑOZ FLOREZ,CAREPA,ANTIOQUIA
283,OFICIAL,A,C,2018,I. E. COLOMBIA,CAREPA,ANTIOQUIA
284,OFICIAL,A,D,2018,INSTITUCION EDUCATIVA PARA EL DESARROLLO INTERCULTURAL DE LAS COMUNIDADES INEDIC,BUENOS AIRES,CAUCA
285,OFICIAL,A,C,2018,I.E. TIMBA,BUENOS AIRES,CAUCA
286,OFICIAL,A,B,2018,COLEGIO GERARDO MOLINA RAMIREZ (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
287,OFICIAL,A,B,2018,I. E. R. BUENOS AIRES,CAÑASGORDAS,ANTIOQUIA
288,OFICIAL,A,D,2018,I. E. R. BUENOS AIRES,CAÑASGORDAS,ANTIOQUIA
289,OFICIAL,A,C,2018,I.E. SAN ANTONIO,JAMUNDÍ,VALLE DEL CAUCA
290,OFICIAL,A,D,2018,I.E. PUEBLO NUEVO CIPRÉS,EL TAMBO,CAUCA
291,OFICIAL,A,C,2018,I. E.  NUESTRA SEÑORA DEL ROSARIO,CAMPAMENTO,ANTIOQUIA
292,OFICIAL,A,D,2018,I. E. JHON F. KENNEDY,VEGACHÍ,ANTIOQUIA
293,OFICIAL,A,D,2018,I. E. JHON F. KENNEDY,VEGACHÍ,ANTIOQUIA
294,OFICIAL,A,B,2018,COLEGIO HERNANDO DURAN DUSSAN (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
295,OFICIAL,A,B,2018,COLEGIO EL PORVENIR (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
296,OFICIAL,A,B,2018,NIÑO JESUS DE PRAGA,POPAYÁN,CAUCA
297,OFICIAL,A,C,2018,INST TEC BUENA ESPERANZA,SAN JOSÉ DE CÚCUTA,NORTE DE SANTANDER
298,OFICIAL,A,C,2018,COL CAMILO TORRES,SAN JOSÉ DE CÚCUTA,NORTE DE SANTANDER
299,OFICIAL,A,C,2018,I.E. TUNJUELO,MONGUA,BOYACÁ
300,OFICIAL,A,D,2018,INST EDUC MARIA INMACULADA,SAN BENITO ABAD,SUCRE
301,OFICIAL,A,D,2018,I.E.T.A. OPCION PESCA,SAN BENITO ABAD,SUCRE
302,OFICIAL,A,B,2018,I. E. LUIS CARLOS GALAN SARMIENTO,CAREPA,ANTIOQUIA
303,OFICIAL,A,A,2018,I.E. JOSÉ SANTOS GUTIERREZ,EL COCUY,BOYACÁ
304,NO OFICIAL,A,A,2018,I E SANTA ANA                                               ,FUNZA,CUNDINAMARCA
305,OFICIAL,A,B,2018,I.E. PROMOCION SOCIAL GUANACAS,INZÁ,CAUCA
306,OFICIAL,A,D,2018,INST EDUC TUMBICHUCUE (ANTES CENT EDUC TUMBICHUCUE),INZÁ,CAUCA
307,OFICIAL,A,D,2018,I.E. SAN JOSE,GUAPI,CAUCA
308,OFICIAL,A,B,2018,I. E. MARIANO J. VILLEGAS,MONTEBELLO,ANTIOQUIA
309,OFICIAL,A,D,2018,I. E. MARIANO J. VILLEGAS,MONTEBELLO,ANTIOQUIA
310,OFICIAL,A,C,2018,LIVIO REGINALDO FISCHIONE,RIOHACHA,LA GUAJIRA
311,OFICIAL,A,B,2018,INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR SAGRADO CORAZON,ARANZAZU,CALDAS
312,OFICIAL,A,D,2018,INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR SAGRADO CORAZON,ARANZAZU,CALDAS
313,OFICIAL,A,D,2018,JOSE ANTONIO GALAN,RIOHACHA,LA GUAJIRA
314,OFICIAL,A,C,2018,I. E. R. YARUMITO,BARBOSA,ANTIOQUIA
315,OFICIAL,A,D,2018,INSTITUCION ETNOEDUCATIVA MONTE ALVERNIA,BARRANCAS,LA GUAJIRA
316,OFICIAL,A,B,2018,I.E. POLITECNICO FRANCISCO DE PAULA SANTANDER,EL TAMBO,CAUCA
317,OFICIAL,A,C,2018,I.E. LIBORIO MEJIA,EL TAMBO,CAUCA
318,OFICIAL,A,C,2018,I. E. R. ESTACION COCORNA,PUERTO TRIUNFO,ANTIOQUIA
319,OFICIAL,A,B,2018,INSTITUCION EDUCATIVA TECNICA AGROPECUARIA INDIGENA LIBARDO RAMIRO MUÑOZ,GUACHUCAL,NARIÑO
320,NO OFICIAL,A,D,2018,COLEGIO CAMPESTRE SAN NICOLAS,RIONEGRO,ANTIOQUIA
321,OFICIAL,A,D,2018,INSTITUCION EDUCATIVA EL VERGEL,ORTEGA,TOLIMA
322,OFICIAL,A,B,2018,IE ALFREDO GARRIDO TOVAR,RIOFRÍO,VALLE DEL CAUCA
323,OFICIAL,A,B,2018,I.E.D. ESCUELA NORMAL SUPERIOR MARIA AUXILIADORA,VILLAPINZÓN,CUNDINAMARCA
324,OFICIAL,A,D,2018,I.E.D. ESCUELA NORMAL SUPERIOR MARIA AUXILIADORA,VILLAPINZÓN,CUNDINAMARCA
325,OFICIAL,A,C,2018,INSTITUCION EDUCATIVA ANDRES RODRIGUEZ B.,SAHAGÚN,CÓRDOBA
326,OFICIAL,A,B,2018,INSTITUCION EDUCATIVA CLOMBOY,SAHAGÚN,CÓRDOBA
327,OFICIAL,A,D,2018,INSTITUCION EDUCATIVA JOSE REYES PETE,PÁEZ,CAUCA
328,OFICIAL,A,C,2018,IE GILBERTO ALZATE AVENDAÑO,EL CAIRO,VALLE DEL CAUCA
329,OFICIAL,A,D,2018,I.E. DE RIO VIEJO,RÍO VIEJO,BOLÍVAR
330,OFICIAL,A,D,2018,I.E. DE RIO VIEJO,RÍO VIEJO,BOLÍVAR
331,OFICIAL,A,D,2018,IE ARMANDO LUNA ROA,QUIBDÓ,CHOCÓ
332,OFICIAL,A,A+,2018,I E TEC NACIONAL DE COMERCIO,BUCARAMANGA,SANTANDER
333,OFICIAL,A,C,2018,IE NTRA SRA DEL CARMEN,PITAL,HUILA
334,OFICIAL,A,D,2018,I.E. DOMINGO TARRA GUARDO,ARJONA,BOLÍVAR
335,OFICIAL,A,C,2018,IE MANOS UNIDAS,PEREIRA,RISARALDA
336,OFICIAL,A,D,2018,I.E. MANUEL FRANCISCO OBREGON,PINILLOS,BOLÍVAR
337,OFICIAL,A,C,2018,I.E.T.A. DE GUATACA,SANTA CRUZ DE MOMPOX,BOLÍVAR
338,NO OFICIAL,A,A+,2018,JARDIN Y COLEGIO EL DIVINO NIÑO,MAICAO,LA GUAJIRA
339,NO OFICIAL,A,A+,2018,GIMN CRISTIANO ADONAI                                                                               ,"BOGOTÁ, D.C.","BOGOTÁ, D.C."
340,OFICIAL,A,C,2018,INSTITUCION EDUCATIVA NO. 6,MAICAO,LA GUAJIRA
341,OFICIAL,A,C,2018,INSTITUCION EDUCATIVA NO. 7,MAICAO,LA GUAJIRA
342,OFICIAL,A,C,2018,IE BENJAMIN HERRERA,SEVILLA,VALLE DEL CAUCA
343,OFICIAL,A,C,2018,I.E.T.A. JULIO R FACIOLINCE,BARRANCO DE LOBA,BOLÍVAR
344,OFICIAL,A,D,2018,I.E.T.A. JULIO R FACIOLINCE,BARRANCO DE LOBA,BOLÍVAR
345,OFICIAL,A,B,2018,INSTITUCIÓN EDUCATIVA COLEGIO SANTO DOMINGO SAVIO,MANIZALES,CALDAS
346,OFICIAL,A,D,2018,I.E.R. MELLO VILLAVICENCIO,NECOCLÍ,ANTIOQUIA
347,OFICIAL,A,C,2018,INSTITUCION EDUCATIVA TURISTICA SIMON BOLIVAR,PUERTO COLOMBIA,ATLÁNTICO
348,OFICIAL,A,D,2018,IE ALFREDO POSADA CORREA,PRADERA,VALLE DEL CAUCA
349,OFICIAL,A,B,2018,IE JORGE GUILLERMO MOJICA MARQUEZ,TASCO,BOYACÁ
350,OFICIAL,A,C,2018,IE ANTONIOJOSE DE SUCRE,TRUJILLO,VALLE DEL CAUCA
351,OFICIAL,A,A,2018,COLEGIO AVELINA MORENO,SOCORRO,SANTANDER
352,OFICIAL,A,D,2018,COLEGIO AVELINA MORENO,SOCORRO,SANTANDER
353,OFICIAL,A,C,2018,IE MANUEL ANTONIO BONILLA,LA VICTORIA,VALLE DEL CAUCA
354,OFICIAL,A,C,2018,I. E. ESCUELA NORMAL SUPERIOR DEL NORDESTE,YOLOMBÓ,ANTIOQUIA
355,OFICIAL,A,B,2018,COLEGIO EL CORTIJO - VIANEY (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
356,OFICIAL,A,B,2018,COLEGIO ALMIRANTE PADILLA (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
357,OFICIAL,A,D,2018,INSTITUCION EDUCATIVA SANTA MARTA,COYAIMA,TOLIMA
358,OFICIAL,A,D,2018,INSTITUCION EDUCATIVA NUESTRA SEÑORA DEL CARMEN,COYAIMA,TOLIMA
359,OFICIAL,A,C,2018,I.E. SANTO DOMINGO SAVIO,CIÉNEGA,BOYACÁ
360,OFICIAL,A,B,2018,COLEGIO LOS TEJARES (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
361,OFICIAL,A,A+,2018,IE MUNICIPAL NORMAL SUPERIOR,PITALITO,HUILA
362,OFICIAL,A,B,2018,IE MUNICIPAL MONTESSORI,PITALITO,HUILA
363,OFICIAL,A,B,2018,IE ORIENTE MIRAFLORES,BUCARAMANGA,SANTANDER
364,OFICIAL,A,B,2018,INSTITUCION EDUCATIVA TECNICA AGROPECUARIA JUAN CARLOS BARRAGAN TRONCOSO,ANZOÁTEGUI,TOLIMA
365,OFICIAL,A,B,2018,IE EL ROSARIO,TESALIA,HUILA
366,NO OFICIAL,A,A+,2018,COL SAN FELIPE NERI                                                                                 ,"BOGOTÁ, D.C.","BOGOTÁ, D.C."
367,OFICIAL,A,B,2018,I.E. PIO XII,SAN JACINTO,BOLÍVAR
368,OFICIAL,A,D,2018,I.E. PIO XII,SAN JACINTO,BOLÍVAR
369,OFICIAL,A,C,2018,INSTITUCION EDUCATIVA MARIA AUXILIADORA,SAN JUAN DEL CESAR,LA GUAJIRA
370,OFICIAL,A,D,2018,INSTITUCION EDUCATIVA RURAL HUGUES MANUEL LACOUTURE,SAN JUAN DEL CESAR,LA GUAJIRA
371,OFICIAL,A,C,2018,I.E. PLINIO MENDOZA NEIRA,TOCA,BOYACÁ
372,OFICIAL,A,A,2018,IE CAMILO TORRES DE TOCA,TOCA,BOYACÁ
373,OFICIAL,A,D,2018,IE NO 12 DE OCTUBRE,CIÉNAGA,MAGDALENA
374,NO OFICIAL,A,B,2018,CENTRO EDU LICEO MONTESSORY,CERETÉ,CÓRDOBA
375,OFICIAL,A,B,2018,I.E. CUPIAGUA,AGUAZUL,CASANARE
376,OFICIAL,A,D,2018,I.E. CUPIAGUA,AGUAZUL,CASANARE
377,OFICIAL,A,D,2018,INSTITUCIÓN ETNOEDUCATIVA INTEGRAL RURAL PUERTO ESTRELLA,URIBIA,LA GUAJIRA
378,OFICIAL,A,B,2018,INSTITUCION EDUCATIVA LA DESPENSA,SOACHA,CUNDINAMARCA
379,OFICIAL,A,D,2018,IE GUILLERMO VALENCIA,DAGUA,VALLE DEL CAUCA
380,OFICIAL,A,A,2018,INSTITUCION EDUCATIVA RURAL DEL SUR,TUNJA,BOYACÁ
381,OFICIAL,A,D,2018,I. E.  SALINAS,CALDAS,ANTIOQUIA
382,OFICIAL,A,A,2018,INSTITUCION EDUCATIVA NUESTRA SEÑORA DEL ROSARIO,COLÓN,NARIÑO
383,OFICIAL,A,A,2018,INSTITUCION EDUCATIVA DIVINO NI¿O GENOVA,COLÓN,NARIÑO
384,OFICIAL,A,A,2018,INSTITUCION EDUCATIVA LA UNION,SINCELEJO,SUCRE
385,OFICIAL,A,C,2018,IE MAGDALENA ORTEGA,LA UNIÓN,VALLE DEL CAUCA
386,OFICIAL,A,B,2018,INSTITUCION EDUCATIVA DEPARTAMENTAL TECNICO COMERCIAL DE TIBACUY,TIBACUY,CUNDINAMARCA
387,OFICIAL,A,A,2018,IE MARIANO OSPINA PEREZ,TINJACÁ,BOYACÁ
388,OFICIAL,A,C,2018,IE NORMAL SUPERIOR NUESTRA SEÑORA DE LAS MERCEDES,ZARZAL,VALLE DEL CAUCA
389,OFICIAL,A,C,2018,I. E. TÉCNICA PROMOCION SOCIAL,VILLANUEVA,LA GUAJIRA
390,OFICIAL,A,A,2018,INSTITUCION EDUCATIVA SAN VICENTE DE PAUL,SINCELEJO,SUCRE
391,OFICIAL,A,D,2018,INST EDU VICENTE DIAZ,PUERTO ESCONDIDO,CÓRDOBA
392,OFICIAL,A,B,2018,I.E. HORACIO PERDOMO,HATO COROZAL,CASANARE
393,OFICIAL,A,C,2018,IE SIMON BOLIVAR (EL CHIRE),HATO COROZAL,CASANARE
394,OFICIAL,A,C,2018,INSTITUCION EDUCATIVA SAN ANTONIO DE ARMA,AGUADAS,CALDAS
395,OFICIAL,A,D,2018,INSTITUCION EDUCATIVA SAN ANTONIO DE ARMA,AGUADAS,CALDAS
396,OFICIAL,A,C,2018,INSTITUCION EDUCATIVA LA LIBERTAD,SAN JOSÉ,CALDAS
397,OFICIAL,A,D,2018,I.E. EL RINCON,SAN ONOFRE,SUCRE
398,OFICIAL,A,A,2018,I E DE SANTANDER,BUCARAMANGA,SANTANDER
399,OFICIAL,A,D,2018,I E DE SANTANDER,BUCARAMANGA,SANTANDER
400,OFICIAL,A,B,2018,INSTITUCION EDUCATIVA DEPARTAMENTAL PBRO. CARLOS GARAVITO A.,GACHANCIPÁ,CUNDINAMARCA
401,OFICIAL,A,C,2018,INSTITUCION EDUCATIVA LA ESPERANZA,CALI,VALLE DEL CAUCA
402,OFICIAL,A,A,2018,INSTITUCION EDUCATIVA TECNICA DE BALLET CLASICO INCOLBALLET,CALI,VALLE DEL CAUCA
403,OFICIAL,A,B,2018,COLEGIO LAS FLORES,LANDÁZURI,SANTANDER
404,NO OFICIAL,A,B,2018,COL RICHARD WAGNER                                                                                  ,"BOGOTÁ, D.C.","BOGOTÁ, D.C."
405,OFICIAL,A,D,2018,INSTITUCION EDUCATIVA DEPARTAMENTAL DE BASICA Y MEDIA DE CONCORDIA,CONCORDIA,MAGDALENA
406,OFICIAL,A,C,2018,INSTITUCION EDUCATIVA MARCO FIDEL SUAREZ,CASABIANCA,TOLIMA
407,OFICIAL,A,B,2018,IE BOLIVARIANO,CAICEDONIA,VALLE DEL CAUCA
408,OFICIAL,A,D,2018,IE BOLIVARIANO,CAICEDONIA,VALLE DEL CAUCA
409,OFICIAL,A,C,2018,I.E. RIO CEDRO,MOÑITOS,CÓRDOBA
410,OFICIAL,A,A,2018,IE ANDRES BELLO,BELLO,ANTIOQUIA
411,OFICIAL,A,B,2018,I.E. SAN BERNARDO,MONTELÍBANO,CÓRDOBA
412,OFICIAL,A,B,2018,COL LUIS GABRIEL CASTRO,VILLA DEL ROSARIO,NORTE DE SANTANDER
413,OFICIAL,A,C,2018,INST.EDUC.ALFONSO BUILES CORREA,PLANETA RICA,CÓRDOBA
414,OFICIAL,A,D,2018,INSTITUTO  AGROPECUARIO SANTA ROSA,BOLÍVAR,SANTANDER
415,OFICIAL,A,A,2018,I.E. GUILLERMO LEON VALENCIA,AGUACHICA,CESAR
416,OFICIAL,A,C,2018,I.E. LA UNIÓN,AGUACHICA,CESAR
417,OFICIAL,A,C,2018,INSTITUCION EDUCATIVA SAN JORGE,MONTELÍBANO,CÓRDOBA
418,OFICIAL,A,A,2018,INST. EDC.MARIA GORETTI,MONTELÍBANO,CÓRDOBA
419,OFICIAL,A,B,2018,IE BARRIOS UNIDOS,GARZÓN,HUILA
420,OFICIAL,A,B,2018,IE TULIO ARBELAEZ,GARZÓN,HUILA
421,OFICIAL,A,B,2018,COLEGIO PORFIRIO BARBA JACOB (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
422,OFICIAL,A,C,2018,I.E. ERNESTINA CASTRO DE AGUILAR,PELAYA,CESAR
423,OFICIAL,A,D,2018,INSTITUCION EDUCATIVA DEPARTAMENTAL LICEO SANTANDER,CHIVOLO,MAGDALENA
424,OFICIAL,A,D,2018,INSTITUCION EDUCATIVA DEPARTAMENTAL LICEO SANTANDER,CHIVOLO,MAGDALENA
425,OFICIAL,A,B,2018,FRANCISCO MIRANDA,FILANDIA,QUINDÍO
426,OFICIAL,A,C,2018,IE JOSE CELESTINO MUTIS,GUACARÍ,VALLE DEL CAUCA
427,OFICIAL,A,B,2018,INSTITUTO TECNICO JOSE MIGUEL SILVA PLAZAS,DUITAMA,BOYACÁ
428,OFICIAL,A,D,2018,I.E. SAN ISIDRO LABRADOR,VALLEDUPAR,CESAR
429,OFICIAL,A,B,2018,IE CHAMPAGNAT,SIBUNDOY,PUTUMAYO
430,OFICIAL,A,D,2018,IE CHAMPAGNAT,SIBUNDOY,PUTUMAYO
431,OFICIAL,A,D,2018,INST EDUC MANUEL ANGEL ANACHURY,SAN ONOFRE,SUCRE
432,OFICIAL,A,B,2018,INSTITUCION EDUCATIVA ALBERTO CARVAJAL BORRERO,CALI,VALLE DEL CAUCA
433,OFICIAL,A,D,2018,INSTITUCION EDUCATIVA DEPARTAMENTAL SAN JUAN DE PALOS PRIETOS,PUEBLOVIEJO,MAGDALENA
434,OFICIAL,A,C,2018,IE JOAQUIN OCHOA MAESTRE,VALLEDUPAR,CESAR
435,OFICIAL,A,C,2018,IE JOSE EUGENIO MARTINEZ,VALLEDUPAR,CESAR
436,OFICIAL,A,A,2018,IE FIDEL DE MONTCLAR,MOCOA,PUTUMAYO
437,OFICIAL,A,D,2018,IE FIDEL DE MONTCLAR,MOCOA,PUTUMAYO
438,OFICIAL,A,C,2018,INSTITUCION EDUCATIVA PLAZA BONITA,PLANETA RICA,CÓRDOBA
439,OFICIAL,A,A,2018,INSTITUCION EDUCATIVA JUAN DE AMPUDIA,CALI,VALLE DEL CAUCA
440,OFICIAL,A,B,2018,IE RAFAEL URIBE URIBE,PUERTO LÓPEZ,META
441,OFICIAL,A,B,2018,IE CAPITAN MIGUEL LARA,PUERTO LÓPEZ,META
442,OFICIAL,A,B,2018,IE TEC ANTONIO NARIÑO,SÁCAMA,CASANARE
443,OFICIAL,A,B,2018,IE LUIS CARLOS GALAN SARMIENTO,GRANADA,META
444,OFICIAL,A,C,2018,ANTONIO NARINO,LA TEBAIDA,QUINDÍO
445,OFICIAL,A,B,2018,I. E. COCORNA,COCORNÁ,ANTIOQUIA
446,OFICIAL,A,D,2018,I. E. COCORNA,COCORNÁ,ANTIOQUIA
447,OFICIAL,A,C,2018,I.E. MANUEL MARÍA MOSQUERA,PURACÉ,CAUCA
448,OFICIAL,A,A,2018,LUIS GRANADA MEJIA,PIJAO,QUINDÍO
449,OFICIAL,A,A,2018,I.E. JOSE JOAQUIN CASAS,CHÍA,CUNDINAMARCA
450,OFICIAL,A,A+,2018,INSTITUCION EDUCATIVA NACIONAL SEMINARIO,IPIALES,NARIÑO
451,NO OFICIAL,A,A+,2018,COLEGIO LA PRESENTACIÓN,DUITAMA,BOYACÁ
452,OFICIAL,A,B,2018,COLEGIO TECNICO AGROPECUARIO  NUESTRA SEÑORA DE LA PAZ,MATANZA,SANTANDER
453,OFICIAL,A,A,2018,I. E. SAN LUIS GONZAGA,COPACABANA,ANTIOQUIA
454,OFICIAL,A,A,2018,I. E. VILLANUEVA,COPACABANA,ANTIOQUIA
455,OFICIAL,A,D,2018,I. E. AMERICA,PUERTO BERRÍO,ANTIOQUIA
456,OFICIAL,A,D,2018,I. E. R. JAIPERA,URRAO,ANTIOQUIA
457,OFICIAL,A,B,2018,I. E. ESCUELA NORMAL SUPERIOR SAGRADA FAMILIA,URRAO,ANTIOQUIA
458,OFICIAL,A,A,2018,COLEGIO SOTAVENTO (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
459,OFICIAL,A,B,2018,COLEGIO DIEGO MONTAÑA CUÉLLAR (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
460,OFICIAL,A,A,2018,COLEGIO CASTILLA (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
461,OFICIAL,A,A,2018,COLEGIO FRANCISCO DE MIRANDA (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
462,OFICIAL,A,A,2018,COLEGIO TECNICO DOMINGO FAUSTINO SARMIENTO  (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
463,OFICIAL,A,A,2018,COLEGIO ROBERT F. KENNEDY (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
464,OFICIAL,A,B,2018,I.E. MARCO FIDEL SUAREZ,EL DONCELLO,CAQUETÁ
465,OFICIAL,A,B,2018,I.E RUFINO QUICHOYA,EL DONCELLO,CAQUETÁ
466,OFICIAL,A,B,2018,I.E JORGE ABEL MOLINA,EL DONCELLO,CAQUETÁ
467,OFICIAL,A,B,2018,I.E.D. MARCO FIDEL SUAREZ,GUAYABAL DE SÍQUIMA,CUNDINAMARCA
468,OFICIAL,A,C,2018,NUEVA JERUSALEM,FLORENCIA,CAQUETÁ
469,OFICIAL,A,A+,2018,SAGRADO CORAZ¿N DE JES¿S,POPAYÁN,CAUCA
470,OFICIAL,A,D,2018,I.E.R. GUAYABAL,SAN VICENTE DEL CAGUÁN,CAQUETÁ
471,OFICIAL,A,C,2018,I.E.T. JOSE JOAQUIN ORTIZ,PUERTO BOYACÁ,BOYACÁ
472,OFICIAL,A,A,2018,I. E. FRAY JULIO TOBON B.,EL CARMEN DE VIBORAL,ANTIOQUIA
473,OFICIAL,A,C,2018,COLEGIO ATABANZHA (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
474,OFICIAL,A,B,2018,COLEGIO ARBORIZADORA ALTA (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
475,OFICIAL,A,A,2018,I. E.  LA TRINIDAD,COPACABANA,ANTIOQUIA
476,OFICIAL,A,C,2018,I. E. R. GRANJAS INFANTILES,COPACABANA,ANTIOQUIA
477,OFICIAL,A,B,2018,COLEGIO CENTRO INTEGRAL  JOSE MARIA CORDOBA (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
478,OFICIAL,A,B,2018,IE RAFAEL URIBE URIBE,PEREIRA,RISARALDA
479,OFICIAL,A,B,2018,IE GIMNASIO RISARALDA,PEREIRA,RISARALDA
480,OFICIAL,A,C,2018,I.E SAGRADOS CORAZONES,PUERTO RICO,CAQUETÁ
481,OFICIAL,A,B,2018,IE LA PALMILLA,PEREIRA,RISARALDA
